champ,role,winrate,banrate,pickrate,change
Kled,MID,54.4,1.05,0.28,no change
Kled,TOP,49.98,1.05,1.64,no change
Kog'Maw,ADC,51.47,0.67,2.13,no change
LeBlanc,MID,47.54,11.41,6.89,no change
Lee Sin,JUNGLE,47.23,20.16,14.54,nerf
Leona,SUPPORT,50.18,24.41,10.19,no change
Lillia,TOP,53.01,1.3,1.81,buff
Lillia,JUNGLE,50.78,1.3,2.52,buff
Lissandra,MID,49.63,0.77,2.35,no change
Lucian,ADC,47.44,3.68,10.55,no change
Lucian,MID,45.56,3.68,2.78,no change
Lulu,SUPPORT,49.08,17.32,9.58,no change
Lux,SUPPORT,50.09,7.7,13.52,no change
Lux,MID,51.68,7.7,5.29,no change
Malphite,TOP,51.32,5.21,5.11,no change
Malphite,MID,52.15,5.21,1.39,no change
Malphite,SUPPORT,48.32,5.21,1.6,no change
Malzahar,MID,52.3,4.85,3.49,no change
Malzahar,TOP,53.45,4.85,0.42,no change
Maokai,SUPPORT,51.55,0.36,2.09,no change
Maokai,TOP,51.12,0.36,0.66,no change
Master Yi,JUNGLE,51.86,24.92,10.79,no change
Miss Fortune,ADC,50.32,1.79,11.07,buff
Mordekaiser,TOP,50.51,11.49,7.82,no change
Mordekaiser,MID,54.14,11.49,1.08,no change
Morgana,SUPPORT,50.31,35.57,11.65,buff
Nami,SUPPORT,51.66,0.35,5.7,no change
Nasus,TOP,51.9,6.68,5.75,no change
Nautilus,SUPPORT,49.47,10.31,7.72,no change
Neeko,MID,50.16,0.57,1.84,no change
Neeko,SUPPORT,48.16,0.57,0.83,no change
Nidalee,JUNGLE,45.59,1.66,4.03,no change
Nocturne,JUNGLE,50.68,8.09,5.91,no change
Olaf,JUNGLE,47.58,1.57,1.9,no change
Olaf,TOP,46.37,1.57,0.32,no change
Orianna,MID,47.45,0.27,2.79,no change
Ornn,TOP,51.44,0.62,3.08,no change
Pantheon,MID,50.96,3.54,2.74,no change
Pantheon,TOP,49.11,3.54,0.96,no change
Pantheon,SUPPORT,46.63,3.54,2.69,no change
Poppy,JUNGLE,49.57,0.79,1.77,no change
Poppy,TOP,48.93,0.79,0.86,no change
Poppy,SUPPORT,48.13,0.79,0.31,no change
Pyke,SUPPORT,47.91,13.9,8.33,no change
Qiyana,MID,45.71,1.96,3.44,tweak
Quinn,MID,52.57,1.19,0.28,no change
Quinn,TOP,49.91,1.19,1.65,no change
Rakan,SUPPORT,49.2,0.29,4.16,no change
Rammus,JUNGLE,51.85,5.24,2.85,no change
Rek'Sai,JUNGLE,48.21,0.62,1.35,no change
Rell,SUPPORT,51.43,0.92,1.93,no change
Renekton,TOP,46.32,3.49,4.39,nerf
Renekton,MID,49.53,3.49,0.95,nerf
Rengar,TOP,47.32,1.52,0.87,tweak
Rengar,JUNGLE,44.57,1.52,2.8,tweak
Riven,TOP,48.94,1.82,4.66,no change
Riven,MID,52.86,1.82,0.77,no change
Rumble,MID,50.74,0.27,0.4,tweak
Rumble,TOP,47.32,0.27,0.48,tweak
Rumble,JUNGLE,46.03,0.27,0.77,tweak
Ryze,MID,46.43,0.65,4.58,no change
Ryze,TOP,47.02,0.65,1.39,no change
Samira,ADC,49.92,28.57,9.49,no change
Sejuani,JUNGLE,49.57,0.27,1.63,no change
Senna,SUPPORT,48.72,5.4,8.38,no change
Senna,ADC,50.95,5.4,1.8,no change
Seraphine,MID,51.82,2.1,0.64,no change
Seraphine,SUPPORT,49.77,2.1,4.98,no change
Sett,TOP,51.16,16.81,11.17,no change
Sett,MID,54.13,16.81,1.83,no change
Sett,SUPPORT,46.38,16.81,1.77,no change
Shaco,JUNGLE,49.11,24.27,7.41,no change
Shaco,SUPPORT,51.87,24.27,1.38,no change
Shen,TOP,50.68,1.11,3.92,no change
Shen,SUPPORT,49.41,1.11,0.62,no change
Shyvana,JUNGLE,51.71,0.57,2.58,no change
Singed,TOP,50.5,0.23,1.31,tweak
Sion,TOP,50.63,0.23,2.24,no change
Sion,MID,52.09,0.23,0.37,no change
Sivir,ADC,50.61,0.98,4,no change
Skarner,JUNGLE,50.87,0.15,0.68,no change
Sona,SUPPORT,53.31,0.52,4.57,no change
Soraka,SUPPORT,50.41,0.88,4.71,tweak
Swain,MID,53.82,4.81,0.63,no change
Swain,SUPPORT,51.14,4.81,4.32,no change
Sylas,MID,48.08,7.74,6.66,no change
Sylas,TOP,47.82,7.74,2.74,no change
Syndra,MID,47.5,0.87,3.1,no change
Tahm Kench,TOP,50.77,19.41,5.46,no change
Taliyah,MID,47.87,0.08,0.11,nerf
Taliyah,SUPPORT,49.71,0.08,0.09,nerf
Taliyah,JUNGLE,46.71,0.08,0.53,nerf
Talon,MID,49.62,3.3,3.74,nerf
Taric,SUPPORT,51.52,0.14,1.15,no change
Teemo,TOP,51.05,7.9,7.28,no change
Thresh,SUPPORT,47.86,7.15,11.77,tweak
Tristana,ADC,49.64,9.73,11.07,no change
Trundle,JUNGLE,52.73,4.06,5.15,nerf
Trundle,TOP,51.1,4.06,2.43,nerf
Tryndamere,MID,52.13,5.25,0.89,no change
Tryndamere,TOP,48.25,5.25,3.97,no change
Twisted Fate,MID,46.97,0.2,3.24,no change
Twitch,ADC,49.24,2.19,4.53,buff
Twitch,JUNGLE,44.3,2.19,0.66,buff
Udyr,JUNGLE,47.36,0.69,1.37,no change
Urgot,TOP,51.46,3,3.73,buff
Varus,ADC,47.92,0.81,5.45,nerf
Vayne,ADC,51.39,13.89,12.98,no change
Vayne,TOP,50.32,13.89,2.23,no change
Veigar,MID,50.95,1.9,4.5,no change
Veigar,SUPPORT,49.39,1.9,1.34,no change
Vel'Koz,MID,51.45,1.04,1.38,no change
Vel'Koz,SUPPORT,50.42,1.04,2.66,no change
Vi,JUNGLE,51.91,0.71,3.56,no change
Viego,JUNGLE,48.46,19.82,9.64,no change
Viktor,MID,51.3,0.38,2.29,no change
Vladimir,MID,49.51,3.84,2.93,no change
Vladimir,TOP,48.88,3.84,1.17,no change
Volibear,JUNGLE,50.94,3.02,3.84,no change
Volibear,TOP,49.28,3.02,2.72,no change
Warwick,JUNGLE,51.06,4.41,6.95,no change
Warwick,TOP,49.96,4.41,1.01,no change
Wukong,MID,53.63,1.33,0.43,no change
Wukong,TOP,51.41,1.33,2.65,no change
Wukong,JUNGLE,50.07,1.33,0.6,no change
Xayah,ADC,48.76,0.79,5.65,no change
Xerath,SUPPORT,51.16,8.22,5.33,no change
Xerath,MID,50.79,8.22,2.61,no change
Xin Zhao,JUNGLE,50.76,9.97,6.75,no change
Yasuo,MID,51.76,29.88,14.13,no change
Yasuo,TOP,51.91,29.88,3.17,no change
Yasuo,ADC,52.07,29.88,2.21,no change
Yone,MID,51.77,15.09,9.3,buff
Yone,TOP,50.94,15.09,2.85,buff
Yorick,TOP,52,2.59,3.18,no change
Yuumi,SUPPORT,50.15,11.61,8.89,buff
Zac,JUNGLE,51.75,1.6,3.75,no change
Zed,MID,48.13,46.03,11.46,tweak
Ziggs,ADC,52.69,6.11,3.92,no change
Ziggs,MID,50.52,6.11,1.97,no change
Zilean,SUPPORT,51.4,0.72,2.56,no change
Zoe,MID,45.37,0.81,2.17,buff
Zyra,SUPPORT,52.27,3.97,5.74,no change
Aatrox,TOP,47.9,2.23,4.65,no change
Aatrox,MID,56.89,2.23,0.63,no change
Ahri,MID,52.18,0.91,4.54,no change
Akali,MID,47.58,5.92,3.69,no change
Akali,TOP,46.81,5.92,2.05,no change
Akshan,MID,51.81,30.39,5.39,no change
Akshan,TOP,49.95,30.39,1.07,no change
Akshan,ADC,49.27,30.39,1.72,no change
Alistar,SUPPORT,49.66,1.53,5.36,no change
Amumu,JUNGLE,51.09,5.07,6.06,no change
Amumu,SUPPORT,49.78,5.07,0.99,no change
Anivia,MID,52.69,3.43,3.41,no change
Annie,MID,50.17,0.87,2.16,no change
Annie,SUPPORT,48.65,0.9,0.24,no change
Aphelios,ADC,49.79,4.25,10.74,nerf
Ashe,ADC,53.37,6.16,15.45,nerf
Aurelion Sol,TOP,58.87,0.23,0.09,no change
Aurelion Sol,MID,52.05,0.23,0.76,no change
Azir,TOP,55.69,0.27,0.19,no change
Azir,MID,47.96,0.27,1.63,no change
Bard,SUPPORT,52.05,1.42,5.56,no change
Blitzcrank,SUPPORT,54.3,8.97,6.26,no change
Brand,MID,50.76,3.04,0.6,no change
Brand,SUPPORT,47.67,2.49,3.42,no change
Braum,SUPPORT,50.55,0.69,5.32,no change
Caitlyn,ADC,51.79,3.84,9.69,no change
Camille,TOP,51.9,15.4,12.56,nerf
Cassiopeia,MID,52.16,2.32,3.25,no change
Cassiopeia,TOP,50.49,2.32,0.92,no change
Cassiopeia,ADC,52.84,2.32,0.79,no change
Cho'Gath,MID,52.76,0.51,0.44,no change
Cho'Gath,TOP,49.61,0.51,1.72,no change
Corki,MID,54.56,0.22,1.8,no change
Corki,TOP,55.74,0.22,0.24,no change
Darius,TOP,51.08,15.53,5.56,no change
Darius,MID,54.33,15.53,0.68,no change
Diana,JUNGLE,49.95,8.89,6.63,no change
Diana,MID,50.32,8.89,2.39,no change
Dr. Mundo,TOP,49.86,2.42,3.01,buff
Draven,ADC,50.53,11.85,6.34,tweak
Ekko,JUNGLE,50.37,13.32,13.33,no change
Ekko,MID,50.83,13.32,3.27,no change
Elise,JUNGLE,46.24,3.8,2.7,no change
Evelynn,JUNGLE,48.61,17.22,5.18,no change
Ezreal,ADC,49.64,10.64,24.19,no change
Fiddlesticks,JUNGLE,54.74,6.66,4.49,no change
Fiddlesticks,SUPPORT,50.77,6.66,0.25,no change
Fiora,TOP,51.85,18.8,7.75,no change
Fizz,MID,51,3.61,2.87,tweak
Galio,MID,50.91,0.76,2.79,no change
Galio,SUPPORT,49.09,0.76,1.56,no change
Gangplank,TOP,45.41,3.61,5.74,buff
Gangplank,MID,45.21,3.61,1.65,buff
Garen,TOP,52.43,1.55,3.57,no change
Garen,MID,54.09,1.84,0.71,no change
Gnar,TOP,51.34,1.2,4.33,no change
Gragas,MID,52.78,0.25,0.39,no change
Gragas,JUNGLE,50.49,0.26,2.04,no change
Gragas,TOP,52.17,0.26,0.84,no change
Gragas,SUPPORT,47.74,0.26,0.77,no change
Graves,JUNGLE,50.52,8.52,9.05,no change
Graves,MID,50.93,8.52,2.7,no change
Gwen,TOP,48.12,7.2,3.37,no change
Gwen,JUNGLE,53.11,7.2,0.82,no change
Hecarim,JUNGLE,48.94,1.65,3.28,no change
Heimerdinger,MID,53.56,0.68,0.68,no change
Heimerdinger,TOP,52.7,0.68,0.81,no change
Heimerdinger,ADC,53.85,0.68,0.44,no change
Illaoi,TOP,53.86,1.29,1.62,no change
Irelia,TOP,52.24,43.81,8.41,no change
Irelia,MID,49.63,43.81,6.07,no change
Ivern,JUNGLE,50.89,0.4,1.47,no change
Janna,SUPPORT,50.51,0.51,5.12,no change
Jarvan IV,JUNGLE,53.39,6.04,11.39,no change
Jax,TOP,51.58,6.99,5.62,no change
Jax,MID,59.67,6.99,0.66,no change
Jayce,TOP,47.43,2.87,6.19,nerf
Jayce,MID,49.87,2.87,1.73,nerf
Jhin,ADC,52.79,1.52,14.42,no change
Jinx,ADC,50.83,0.3,6.41,buff
Kai'Sa,ADC,49.21,1.47,10.35,no change
Kalista,ADC,49.47,0.49,2.3,buff
Karma,SUPPORT,50.16,1.7,7.36,buff
Karthus,JUNGLE,50.82,5.75,3.01,no change
Karthus,MID,51.46,5.75,0.41,no change
Karthus,ADC,53.45,5.75,0.81,no change
Kassadin,MID,53.27,13.88,4.41,no change
Katarina,MID,50.06,19.01,7.52,no change
Kayle,TOP,52.49,1.23,2.68,no change
Kayle,MID,54.58,1.23,1.31,no change
Kayn,JUNGLE,50.4,16.25,8.48,no change
Kennen,TOP,51.21,1.84,4.64,no change
Kennen,MID,52.09,1.84,1.05,no change
Kha'Zix,JUNGLE,51.84,12.24,9.52,no change
Kindred,JUNGLE,52.33,5.01,4.85,no change
Kled,TOP,51.59,0.85,2.03,no change
Kled,MID,53.96,0.85,0.44,no change
Kog'Maw,ADC,53.21,0.69,2.37,no change
LeBlanc,MID,50.11,18.34,9.14,no change
Lee Sin,JUNGLE,50.46,27.46,19.86,nerf
Leona,SUPPORT,50.3,19.92,10.35,no change
Lillia,TOP,54.2,0.95,1.54,buff
Lillia,JUNGLE,52.17,0.95,2.44,buff
Lissandra,MID,52.82,0.94,3.52,no change
Lissandra,TOP,54.81,0.96,0.42,no change
Lucian,ADC,50.24,3.89,12.93,no change
Lucian,MID,45.71,3.89,2.9,no change
Lulu,SUPPORT,51.18,33.81,13.15,no change
Lux,MID,49.77,1.04,3.4,no change
Lux,SUPPORT,49.89,1.04,4.59,no change
Malphite,TOP,49.7,5.7,4.63,no change
Malphite,MID,49.05,5.7,1.04,no change
Malzahar,MID,54.98,2.49,2.86,no change
Malzahar,TOP,55.96,2.84,0.42,no change
Maokai,SUPPORT,53.29,0.33,2.33,no change
Maokai,TOP,49.4,0.34,0.81,no change
Master Yi,JUNGLE,50.26,6.72,4.45,no change
Miss Fortune,ADC,50.53,0.21,3.99,buff
Mordekaiser,TOP,51.5,4.85,4.71,no change
Mordekaiser,JUNGLE,52.04,5.59,0.52,no change
Mordekaiser,MID,50.72,4.85,0.71,no change
Morgana,SUPPORT,49.61,23.85,6.42,buff
Nami,SUPPORT,53.68,0.36,8.76,no change
Nasus,TOP,48.31,2.32,2.93,no change
Nautilus,SUPPORT,48.92,10.67,7.85,no change
Neeko,SUPPORT,53.23,0.16,0.37,no change
Neeko,MID,47.42,0.16,0.92,no change
Neeko,TOP,45.76,0.18,0.21,no change
Nidalee,JUNGLE,48.18,5.85,7.24,no change
Nocturne,JUNGLE,52.14,5.29,3.97,no change
Olaf,JUNGLE,52.37,1.79,2.39,no change
Olaf,TOP,49.11,1.72,0.3,no change
Orianna,MID,49.72,0.24,4.12,no change
Ornn,TOP,51.85,0.37,3.15,no change
Ornn,SUPPORT,45.92,0.4,0.11,no change
Pantheon,MID,50.15,1.82,1.88,no change
Pantheon,TOP,51.54,1.82,0.99,no change
Pantheon,SUPPORT,49.01,1.82,1.63,no change
Poppy,TOP,50.01,0.96,1.39,no change
Poppy,JUNGLE,48.61,0.96,1.51,no change
Poppy,SUPPORT,48.08,1.01,0.33,no change
Pyke,SUPPORT,48.98,7.02,7.48,no change
Pyke,MID,51.04,7.02,0.99,no change
Qiyana,MID,49.95,8.82,5.61,tweak
Quinn,TOP,54.35,0.77,1.46,no change
Quinn,MID,54.79,0.81,0.27,no change
Rakan,SUPPORT,51.53,0.66,7.87,no change
Rammus,JUNGLE,50.66,2.94,1.97,no change
Rek'Sai,JUNGLE,51.2,1.52,2.91,no change
Rell,SUPPORT,52.5,0.97,2.84,no change
Renekton,TOP,48.78,5,5.47,nerf
Renekton,MID,47.97,5,1.28,nerf
Rengar,TOP,50.92,3.8,1.23,tweak
Rengar,JUNGLE,48.97,3.8,3.21,tweak
Riven,TOP,52.92,4.67,6.45,no change
Riven,MID,53.99,4.67,1.08,no change
Rumble,MID,50.46,0.4,0.87,tweak
Rumble,TOP,50.07,0.4,0.68,tweak
Rumble,JUNGLE,46.86,0.4,1.09,tweak
Ryze,MID,47.69,1.01,6.38,no change
Ryze,TOP,49.86,1.01,1.75,no change
Samira,ADC,49.04,21.21,8.93,no change
Sejuani,JUNGLE,46.37,0.16,1.48,no change
Senna,SUPPORT,49.67,4.35,6.51,no change
Senna,ADC,51.38,4.35,2.19,no change
Seraphine,SUPPORT,51.23,1.35,4.22,no change
Seraphine,MID,51.95,1.35,1.09,no change
Seraphine,ADC,55.23,1.35,0.82,no change
Sett,TOP,51.07,10.98,9.55,no change
Sett,MID,51.17,10.98,1.95,no change
Sett,SUPPORT,45.97,10.98,1.71,no change
Shaco,JUNGLE,52.42,16.77,5.45,no change
Shaco,SUPPORT,54.98,16.77,1.08,no change
Shen,TOP,51.42,1.3,4.94,no change
Shen,SUPPORT,46.87,1.3,0.48,no change
Shyvana,JUNGLE,50.48,0.32,2.04,no change
Singed,MID,55.86,0.23,0.22,tweak
Singed,TOP,52.25,0.24,1.49,tweak
Sion,TOP,50.15,0.19,2.63,no change
Sion,MID,47.59,0.19,0.5,no change
Sivir,ADC,50.99,0.3,2.82,no change
Skarner,JUNGLE,52.97,0.14,0.8,no change
Skarner,TOP,52.76,0.14,0.12,no change
Sona,SUPPORT,54.07,1.66,5.83,no change
Soraka,SUPPORT,51.39,0.69,4.41,tweak
Swain,MID,54.14,1.5,0.53,no change
Swain,ADC,52.79,1.5,0.81,no change
Swain,SUPPORT,46.27,1.5,1.96,no change
Sylas,MID,49.62,7.71,7.79,no change
Sylas,TOP,50.15,7.71,3.02,no change
Syndra,MID,48.16,1.28,4.51,no change
Syndra,ADC,48.53,1.28,0.89,no change
Tahm Kench,TOP,52.2,19.72,5.31,no change
Tahm Kench,SUPPORT,48.44,19.72,0.52,no change
Taliyah,JUNGLE,53.25,0.16,1.18,nerf
Taliyah,MID,53.93,0.15,0.17,nerf
Talon,MID,53.55,4.69,4.05,nerf
Talon,TOP,49.94,4.69,0.55,nerf
Taric,SUPPORT,52,0.22,1.25,no change
Teemo,TOP,52.48,1.87,3.18,no change
Teemo,MID,54.81,2.13,0.49,no change
Thresh,SUPPORT,50.15,18.58,16.43,tweak
Tristana,ADC,51.59,4.35,8.99,no change
Trundle,JUNGLE,52.73,5.83,5.24,nerf
Trundle,TOP,52.89,5.83,2.23,nerf
Trundle,SUPPORT,51.38,5.83,2.7,nerf
Tryndamere,TOP,48.89,4.85,3.04,no change
Tryndamere,MID,50.59,4.85,1.03,no change
Twisted Fate,MID,50.99,0.49,4.83,no change
Twitch,ADC,50.03,1.42,4.43,buff
Udyr,JUNGLE,50.72,0.49,1,no change
Urgot,MID,55.61,1.21,0.33,buff
Urgot,TOP,47.17,1.06,2.58,buff
Varus,ADC,50.09,1.51,7.2,nerf
Vayne,ADC,53.41,9.46,12.49,no change
Vayne,TOP,51.89,9.46,1.55,no change
Veigar,MID,53.4,0.54,2.13,no change
Veigar,ADC,51.55,0.54,0.85,no change
Veigar,SUPPORT,49.04,0.61,0.62,no change
Vel'Koz,MID,50.1,0.41,1.26,no change
Vel'Koz,SUPPORT,49.25,0.41,1.7,no change
Vi,JUNGLE,50.36,0.25,2.02,no change
Viego,JUNGLE,47.13,27.2,10,no change
Viktor,MID,54.05,0.36,3.13,no change
Vladimir,MID,52.78,7.46,3.7,no change
Vladimir,TOP,52.15,7.46,1.69,no change
Volibear,JUNGLE,50.26,1.69,2.17,no change
Volibear,TOP,48.46,1.69,2.05,no change
Warwick,JUNGLE,47.79,0.99,2.68,no change
Warwick,TOP,46.4,0.88,0.9,no change
Wukong,TOP,51.55,1.59,3.3,no change
Wukong,MID,55.02,1.56,0.48,no change
Wukong,JUNGLE,52.91,1.59,0.4,no change
Xayah,ADC,50.04,0.56,7,no change
Xerath,MID,49.41,3.75,2.68,no change
Xerath,SUPPORT,50.9,3.75,4.08,no change
Xin Zhao,JUNGLE,52.02,18.65,7.48,no change
Yasuo,MID,51.51,18.92,9.61,no change
Yasuo,TOP,52.25,18.92,2.25,no change
Yasuo,ADC,52.66,18.92,1.81,no change
Yone,MID,50.84,12.64,7.91,buff
Yone,TOP,52.07,12.64,3.2,buff
Yorick,MID,54.07,1.05,0.2,no change
Yorick,TOP,49.94,0.87,1.64,no change
Yuumi,SUPPORT,47.97,21.51,10.51,buff
Zac,JUNGLE,49.02,2.58,4.51,no change
Zed,MID,48.53,35.83,10.16,tweak
Ziggs,ADC,51.34,9.37,5.92,no change
Ziggs,MID,50.33,9.37,1.77,no change
Zilean,SUPPORT,52.76,1.37,3.44,no change
Zilean,MID,52.43,1.37,0.51,no change
Zoe,MID,48.93,1.3,3.13,buff
Zyra,SUPPORT,54.51,1.61,3.94,no change
Aatrox,TOP,52.72,8.06,9.98,tweak
Ahri,MID,50,0.38,2.98,no change
Akali,MID,47.89,34.24,8.19,nerf
Akali,TOP,47.73,34.24,5.02,nerf
Alistar,SUPPORT,54.62,4.87,14.7,no change
Anivia,MID,54.03,19.37,5.84,no change
Annie,MID,53.49,0.92,2.07,no change
Aphelios,ADC,48.54,1.5,10.19,no change
Ashe,ADC,55.07,1.32,5.18,no change
Ashe,SUPPORT,50,1.32,1.41,no change
Aurelion Sol,MID,62.16,0.46,1.39,no change
Azir,MID,56.1,0.24,1.29,buff
Bard,SUPPORT,54.98,3.8,9.82,no change
Blitzcrank,SUPPORT,56.57,3.04,3.77,no change
Brand,MID,64,0.91,0.5,no change
Brand,SUPPORT,54.55,0.91,1.78,no change
Braum,SUPPORT,40.82,0.09,2.1,no change
Caitlyn,ADC,53.09,1.16,3.75,buff
Camille,TOP,54.56,25.63,18.02,no change
Cassiopeia,MID,66.67,1.92,3.1,no change
Cho'Gath,TOP,56.86,0.28,1.71,no change
Cho'Gath,MID,50,0.28,0.52,no change
Corki,MID,64.29,0.05,0.71,no change
Darius,TOP,54.84,24.43,7.95,nerf
Diana,MID,54.17,1.56,3.94,no change
Draven,ADC,50.74,6.79,5.97,no change
Ekko,JUNGLE,55.17,11.02,8.35,no change
Ekko,MID,51.67,11.02,6.2,no change
Elise,JUNGLE,58.65,6.29,7.69,nerf
Evelynn,JUNGLE,53.54,21.13,5.14,no change
Ezreal,ADC,47.1,1.5,10.99,no change
Fiddlesticks,JUNGLE,50.59,4.86,3.76,no change
Fiora,TOP,51.95,9.79,6.25,no change
Fizz,MID,53.09,11.41,4.81,no change
Galio,MID,59.65,2.69,5.65,no change
Galio,SUPPORT,55.41,2.69,5.06,no change
Gangplank,TOP,49.41,1.52,3.67,no change
Gangplank,MID,50,1.52,0.43,no change
Garen,TOP,34.48,0.93,2.8,no change
Gnar,TOP,50.52,1.34,7.54,no change
Gragas,TOP,55.02,2.09,5.37,no change
Gragas,SUPPORT,49.07,2.09,2.39,no change
Gragas,JUNGLE,49.46,2.09,2.67,no change
Graves,JUNGLE,46.88,38.36,18.44,no change
Hecarim,JUNGLE,55.08,28.24,13.34,no change
Irelia,TOP,45.6,14.35,8.14,no change
Irelia,MID,51.72,14.35,4.27,no change
Ivern,JUNGLE,48.39,4.88,4.73,no change
Janna,SUPPORT,57.3,2.26,10.52,no change
Jarvan IV,JUNGLE,57.69,0.08,2.19,no change
Jax,TOP,53.92,10.27,4.36,no change
Jayce,TOP,54.4,1.97,3.9,no change
Jayce,MID,48.28,1.97,1.44,no change
Jhin,ADC,51.69,13.72,33.01,no change
Jinx,ADC,53.49,0.05,1.25,no change
Kai'Sa,ADC,52.37,20.15,43.7,no change
Kalista,ADC,55,0.28,1.72,no change
Karma,SUPPORT,51.81,0.12,3.9,no change
Karma,TOP,45.45,0.12,0.35,no change
Karthus,JUNGLE,62.5,8.13,5.54,no change
Karthus,ADC,52.38,8.13,1.29,no change
Kassadin,MID,45.74,18.3,6.29,no change
Katarina,MID,56.25,27.7,6.59,no change
Kayle,MID,76.47,1.24,0.42,no change
Kayle,TOP,56.25,1.24,1.57,no change
Kayn,JUNGLE,53.36,15.12,9.27,no change
Kennen,TOP,46.96,0.44,2.92,no change
Kennen,MID,53.33,0.44,0.73,no change
Kha'Zix,JUNGLE,48.76,28.03,11.02,no change
Kindred,JUNGLE,48.84,3.38,6.25,no change
Kled,TOP,44.44,0.96,2.2,no change
Kog'Maw,ADC,64,0.17,0.94,no change
LeBlanc,MID,57.89,2.17,3.18,buff
Lee Sin,JUNGLE,47,1.43,8.25,no change
Leona,SUPPORT,47.2,23.7,13.9,no change
Lillia,JUNGLE,49.89,8.29,10.59,no change
Lissandra,MID,56.52,0.22,1.46,no change
Lucian,MID,49.81,9.88,7.26,no change
Lucian,TOP,56.64,9.88,2.42,no change
Lucian,ADC,47.23,9.88,9.55,no change
Lulu,SUPPORT,55.46,9.09,11.42,no change
Lux,MID,57.89,0.32,2.31,no change
Lux,SUPPORT,27.59,0.32,2.16,no change
Malphite,TOP,50,17.98,8.6,no change
Malphite,MID,43.48,17.98,0.99,no change
Malzahar,MID,59.7,0.88,1.95,no change
Maokai,SUPPORT,55.26,9.49,10.8,tweak
Master Yi,MID,65,6.51,0.32,no change
Master Yi,JUNGLE,57.14,6.51,2.68,no change
Miss Fortune,ADC,50.72,4.37,14.3,no change
Mordekaiser,TOP,39.34,1.42,3.01,no change
Morgana,SUPPORT,50,13.29,4.53,no change
Nami,SUPPORT,61.18,0.29,6.49,no change
Nasus,TOP,48.78,0.63,1.89,no change
Nautilus,SUPPORT,50.22,6.21,8.22,no change
Neeko,MID,51.85,0.28,1.45,no change
Neeko,TOP,36.36,0.28,0.65,no change
Nidalee,JUNGLE,57.82,6.41,11.81,no change
Olaf,JUNGLE,58.86,32.88,9.86,tweak
Orianna,MID,55.96,0.66,6.29,no change
Ornn,TOP,52.03,0.55,4.61,no change
Pantheon,TOP,57.89,31.56,3.03,no change
Pantheon,MID,52,31.56,3.05,no change
Pantheon,SUPPORT,48.2,31.56,4.63,no change
Pantheon,JUNGLE,53.57,31.56,3.42,no change
Poppy,TOP,57.25,0.98,2.91,no change
Pyke,SUPPORT,45.52,3.4,4.55,no change
Pyke,MID,42.31,3.4,1.06,no change
Qiyana,MID,55.43,0.96,3.09,no change
Quinn,TOP,53.85,0.75,1.44,no change
Rakan,SUPPORT,53.8,0.24,6.02,no change
Rammus,JUNGLE,55.77,1.68,1.43,no change
Rek'Sai,JUNGLE,49.17,3.04,4.87,no change
Rell,SUPPORT,52.79,2.73,5.13,no change
Renekton,TOP,48.81,11.53,8.43,no change
Renekton,MID,62.26,11.53,1.57,no change
Rengar,TOP,48.89,11.35,1.7,no change
Rengar,JUNGLE,50.36,11.35,5.2,no change
Riven,TOP,54.09,2.81,5.39,no change
Riven,MID,56.1,2.81,0.86,no change
Rumble,MID,53.24,0.83,2.48,no change
Rumble,TOP,47.3,0.83,1.43,no change
Ryze,MID,46.15,0.24,1.8,no change
Samira,ADC,48.91,45.84,16.8,no change
Sejuani,JUNGLE,38,0.06,1.49,no change
Senna,ADC,56.1,0.67,1.1,buff
Senna,SUPPORT,44.83,0.67,1.31,buff
Seraphine,SUPPORT,49.46,6.04,7.95,no change
Seraphine,MID,60.56,6.04,2.69,no change
Seraphine,ADC,45.45,6.04,1.12,no change
Sett,TOP,52.22,1.52,3.56,no change
Sett,MID,53.06,1.52,1.37,no change
Sett,SUPPORT,40.8,1.52,4.32,no change
Shaco,JUNGLE,53.26,5.39,2.87,buff
Shaco,SUPPORT,38.71,5.39,1.77,buff
Shen,TOP,55.96,4.24,7.43,no change
Sion,TOP,64.1,0.13,2.6,no change
Sivir,ADC,43.48,0.03,0.77,no change
Sona,SUPPORT,53.33,0.11,1.59,no change
Soraka,SUPPORT,47.06,0.23,1.99,buff
Swain,SUPPORT,55,1.1,1.41,no change
Sylas,TOP,57.14,2.65,2.69,no change
Sylas,MID,47.47,2.65,5.2,no change
Syndra,MID,54.1,1.17,6.19,no change
Taliyah,JUNGLE,56.13,17.51,11.86,no change
Talon,MID,48.48,3.76,3.75,no change
Taric,MID,59.09,0.51,0.42,no change
Taric,SUPPORT,48.89,0.51,1.33,no change
Teemo,TOP,42.31,0.88,1.7,no change
Thresh,SUPPORT,53.73,12.05,20.57,no change
Tristana,ADC,54.55,0.93,5.22,no change
Tristana,MID,53.42,0.93,1.32,no change
Tryndamere,MID,62.96,2.38,0.43,no change
Tryndamere,TOP,44.23,2.38,1.6,no change
Twisted Fate,MID,55.22,0.55,4.91,no change
Twitch,ADC,46.6,1.16,3.39,no change
Udyr,JUNGLE,60.49,1.35,2.57,no change
Urgot,TOP,43.66,0.58,2.48,no change
Varus,ADC,61.9,0.06,0.88,buff
Vayne,ADC,56.86,5.32,10.5,no change
Vayne,TOP,54.24,5.32,1.2,no change
